,date,location,time,RAINFALL,RH,SO2,THC,UVB,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
253,2016/01/11,оч╢щ,13.0,2.4,95.0,2.8,2.1,0.1,21.0,60.0,0.7,0.2
254,2016/01/11,оч╢щ,14.0,2,95.0,1.8,2.1,0.0,342.0,280.0,0.5,0.1
255,2016/01/11,оч╢щ,15.0,1.6,97.0,1.9,2.2,0.0,138.0,133.0,1.2,0.2
256,2016/01/11,оч╢щ,16.0,0.2,97.0,3.7,2.2,0.0,141.0,153.0,0.5,0.5
257,2016/01/11,оч╢щ,17.0,NR,96.0,3.6,2.2,0.0,44.0,97.0,0.6,0.1
258,2016/01/11,оч╢щ,18.0,0.2,97.0,6.8,2.3,0.0,96.0,102.0,0.5,0.5
259,2016/01/11,оч╢щ,19.0,2.4,97.0,3.3,2.2,0.0,73.0,57.0,1.4,0.5
260,2016/01/11,оч╢щ,20.0,NR,95.0,1,1.9,0.0,64.0,68.0,1.1,0.3
261,2016/01/11,оч╢щ,21.0,0.2,97.0,6.8,2.3,0.0,96.0,102.0,0.5,0.5
262,2016/01/11,оч╢щ,22.0,2.4,97.0,3.3,2.2,0.0,73.0,57.0,1.4,0.5
263,2016/01/11,оч╢щ,23.0,NR,95.0,1,1.9,0.0,64.0,68.0,1.1,0.3
264,2016/01/12,оч╢щ,0.0,0.4,94.0,1.2,1.9,0.0,42.0,41.0,1.2,0.4
265,2016/01/12,оч╢щ,1.0,0.6,94.0,1.4,1.9,0.0,65.0,53.0,1.3,0.4
266,2016/01/12,оч╢щ,2.0,0.6,93.0,1.4,1.9,0.0,54.0,336.0,1.5,0.3
267,2016/01/12,оч╢щ,3.0,NR,92.0,1.5,1.9,0.0,83.0,74.0,1.9,0.6
268,2016/01/12,оч╢щ,4.0,0.2,92.0,1.4,1.9,0.0,66.0,32.0,1.3,0.6
269,2016/01/12,оч╢щ,5.0,0.2,91.0,1.4,1.9,0.0,82.0,68.0,1.5,0.5
270,2016/01/12,оч╢щ,6.0,NR,91.0,1.3,1.9,0.0,78.0,90.0,2.3,0.6
271,2016/01/12,оч╢щ,7.0,NR,83.0,2.3,2.2,0.8,70.0,53.0,0.7,0.7
272,2016/01/12,оч╢щ,8.0,NR,81.0,2.1,2.1,1.4,53.0,66.0,1.0,0.4
273,2016/01/12,оч╢щ,9.0,NR,79.0,1.8,2.0,1.7,58.0,60.0,1.1,0.5
274,2016/01/12,оч╢щ,10.0,NR,76.0,2.1,2#,1.4,77.0,54.0,1.3,1.1
275,2016/01/12,оч╢щ,11.0,NR,78.0,1.4#,2#,0.5,57.0,48.0,1.0,0.3
276,2016/01/12,оч╢щ,12.0,NR,83.0,2.1,2,0.2,63.0,70.0,1.0,0.6
277,2016/01/12,оч╢щ,13.0,NR,87.0,2.7,2.1,0.1,70.0,81.0,1.9,0.8
278,2016/01/12,оч╢щ,14.0,NR,84.0,3.5,2.1,0.0,81.0,74.0,1.8,1.8
279,2016/01/12,оч╢щ,15.0,0.4,87.0,4.4,2.1,0.0,81.0,89.0,1.7,1.4
280,2016/01/12,оч╢щ,16.0,0.4,91.0,3.9,2.1,0.0,76.0,73.0,1.2,1.3
281,2016/01/12,оч╢щ,17.0,0.4,92.0,3.3,2,0.0,82.0,76.0,1.6,1.2
282,2016/01/12,оч╢щ,18.0,0.2,92.0,4.2,2,0.0,77.0,82.0,1.4,1.4
283,2016/01/12,оч╢щ,19.0,1.4,93.0,4.2,2,0.0,70.0,67.0,1.7,1.2
284,2016/01/12,оч╢щ,20.0,0.8,94.0,2.2,2,0.0,71.0,73.0,0.9,0.7
285,2016/01/12,оч╢щ,21.0,0.2,92.0,4.2,2,0.0,77.0,82.0,1.4,1.4
286,2016/01/12,оч╢щ,22.0,1.4,93.0,4.2,2,0.0,70.0,67.0,1.7,1.2
287,2016/01/12,оч╢щ,23.0,0.8,94.0,2.2,2,0.0,71.0,73.0,0.9,0.7
288,2016/01/13,оч╢щ,0.0,2.8,94.0,1.6,2,0.0,40.0,23.0,0.8,0.3
289,2016/01/13,оч╢щ,1.0,NR,94.0,1,1.9,0.0,60.0,66.0,1.2,0.3
290,2016/01/13,оч╢щ,2.0,0.2,92.0,0.9,1.9,0.0,72.0,78.0,1.2,0.8
291,2016/01/13,оч╢щ,3.0,NR,92.0,1.2,1.9,0.0,75.0,81.0,0.8,0.8
292,2016/01/13,оч╢щ,4.0,0.2,93.0,1.3,1.9,0.0,84.0,85.0,0.7,0.7
293,2016/01/13,оч╢щ,5.0,0.4,96.0,1.9,2,0.0,89.0,82.0,0.7,0.7
294,2016/01/13,оч╢щ,6.0,0.2,96.0,2.6,2,0.0,70.0,78.0,1.5,0.9
295,2016/01/13,оч╢щ,7.0,NR,91.0,2.3,2.1,0.4,54.0,63.0,0.9,0.4
296,2016/01/13,оч╢щ,8.0,0.4,91.0,1.3,2.1,0.5,75.0,103.0,1.9,0.4
297,2016/01/13,оч╢щ,9.0,NR,91.0,1.1,2,0.7,96.0,136.0,2.0,0.7
298,2016/01/13,оч╢щ,10.0,NR,89.0,1,2,0.6,75.0,73.0,1.3,0.8
299,2016/01/13,оч╢щ,11.0,NR,88.0,1.2,2.1,0.4,60.0,67.0,1.6,0.6
300,2016/01/13,оч╢щ,12.0,NR,86.0,1.3,2.1,0.2,71.0,62.0,0.9,0.7
301,2016/01/13,оч╢щ,13.0,NR,86.0,1.4,2.1,0.1,67.0,66.0,1.3,0.6
302,2016/01/13,оч╢щ,14.0,0.2,87.0,1.3,2.1,0.0,71.0,62.0,1.0,1.0
303,2016/01/13,оч╢щ,15.0,NR,89.0,1.4,2.1,0.0,72.0,75.0,0.8,0.6
304,2016/01/13,оч╢щ,16.0,0.2,90.0,2.1,2.2,0.0,58.0,62.0,0.8,0.5
305,2016/01/13,оч╢щ,17.0,0.2,92.0,2.1,2.2,0.0,59.0,78.0,0.7,0.4
306,2016/01/13,оч╢щ,18.0,0.4,94.0,2.4,2.2,0.0,77.0,64.0,0.5,0.6
307,2016/01/13,оч╢щ,19.0,0.6,95.0,1.6,2.1,0.0,42.0,41.0,0.6,0.3
308,2016/01/13,оч╢щ,20.0,NR,93.0,1.3,2,0.0,58.0,29.0,1.2,0.4
309,2016/01/13,оч╢щ,21.0,0.4,94.0,2.4,2.2,0.0,77.0,64.0,0.5,0.6
310,2016/01/13,оч╢щ,22.0,0.6,95.0,1.6,2.1,0.0,42.0,41.0,0.6,0.3
311,2016/01/13,оч╢щ,23.0,NR,93.0,1.3,2,0.0,58.0,29.0,1.2,0.4
312,2016/01/14,оч╢щ,0.0,NR,91.0,1.7,2,0.0,77.0,57.0,1.0,0.4
313,2016/01/14,оч╢щ,1.0,0.2,90.0,1.9,2,0.0,63.0,71.0,0.8,0.6
314,2016/01/14,оч╢щ,2.0,NR,91.0,4,2,0.0,75.0,57.0,0.9,0.6
315,2016/01/14,оч╢щ,3.0,NR,92.0,6.4,2,0.0,68.0,66.0,0.8,0.9
316,2016/01/14,оч╢щ,4.0,NR,90.0,3.8,2.1,0.0,56.0,64.0,0.7,0.5
317,2016/01/14,оч╢щ,5.0,NR,88.0,3.1,2.1,0.0,44.0,28.0,0.8,0.4
318,2016/01/14,оч╢щ,6.0,NR,87.0,2.8,2.2,0.0,48.0,358.0,0.7,0.3
319,2016/01/14,оч╢щ,7.0,NR,81.0,2.7,2.1,0.6,72.0,62.0,0.9,0.6
320,2016/01/14,оч╢щ,8.0,NR,83.0,3.7,2.2,0.8,74.0,61.0,1.2,0.7
321,2016/01/14,оч╢щ,9.0,NR,81.0,4.2,2.3,1.6,91.0,84.0,2.1,1.4
322,2016/01/14,оч╢щ,10.0,NR,79.0,5,2.2,2.1,91.0,90.0,2.6,1.9
323,2016/01/14,оч╢щ,11.0,NR,79.0,5.1,2.2,1.7,86.0,85.0,3.0,2.0
324,2016/01/14,оч╢щ,12.0,NR,81.0,3.8,2.2,0.7,80.0,88.0,1.5,1.4
325,2016/01/14,оч╢щ,13.0,NR,84.0,6.5,2.2,0.1,81.0,72.0,1.4,1.4
326,2016/01/14,оч╢щ,14.0,NR,84.0,4.9,2.4,0.0,67.0,70.0,0.8,0.7
327,2016/01/14,оч╢щ,15.0,NR,82.0,2.1,2.2,0.0,58.0,92.0,0.7,0.3
328,2016/01/14,оч╢щ,16.0,NR,84.0,2.3,2.2,0.0,88.0,103.0,1.2,0.7
329,2016/01/14,оч╢щ,17.0,NR,86.0,3.1,2.3,0.0,91.0,68.0,1.3,0.8
330,2016/01/14,оч╢щ,18.0,NR,84.0,3.9,2.1,0.0,66.0,310.0,0.8,0.7
331,2016/01/14,оч╢щ,19.0,NR,85.0,2.5,2.2,0.0,30.0,91.0,0.7,0.3
332,2016/01/14,оч╢щ,20.0,NR,88.0,3.9,2.3,0.0,71.0,344.0,0.6,0.2
333,2016/01/14,оч╢щ,21.0,NR,84.0,3.9,2.1,0.0,66.0,310.0,0.8,0.7
334,2016/01/14,оч╢щ,22.0,NR,85.0,2.5,2.2,0.0,30.0,91.0,0.7,0.3
335,2016/01/14,оч╢щ,23.0,NR,88.0,3.9,2.3,0.0,71.0,344.0,0.6,0.2
336,2016/01/15,оч╢щ,0.0,NR,89.0,1.6,2.4,0.0,333.0,18.0,0.8,0.2
337,2016/01/15,оч╢щ,1.0,NR,90.0,2.2,2.4,0.0,279.0,193.0,0.5,0.1
338,2016/01/15,оч╢щ,2.0,NR,90.0,11,2.4,0.0,126.0,120.0,0.7,0.5
339,2016/01/15,оч╢щ,3.0,NR,92.0,17,2.4,0.0,98.0,48.0,0.5,0.3
340,2016/01/15,оч╢щ,4.0,NR,94.0,9,2.6,0.0,73.0,72.0,0.5,0.3
341,2016/01/15,оч╢щ,5.0,NR,94.0,2.8,2.3,0.0,74.0,16.0,0.7,0.4
342,2016/01/15,оч╢щ,6.0,NR,91.0,2.3,2.1,0.0,114.0,168.0,0.5,0.3
343,2016/01/15,оч╢щ,7.0,0.2,86.0,6,2.2,0.7,14.0,62.0,0.9,0.3
344,2016/01/15,оч╢щ,8.0,NR,86.0,2.4,2.2,0.7,66.0,80.0,0.6,0.4
345,2016/01/15,оч╢щ,9.0,0.2,87.0,2.1,2.1,1.0,23.0,52.0,1.0,0.3
346,2016/01/15,оч╢щ,10.0,NR,88.0,1.8,2.1,0.7,327.0,73.0,0.9,0.3
347,2016/01/15,оч╢щ,11.0,0.2,88.0,1.8,2.1,0.6,15.0,350.0,0.9,0.1
348,2016/01/15,оч╢щ,12.0,NR,87.0,2,2.2,0.2,319.0,151.0,0.5,0.3
349,2016/01/15,оч╢щ,13.0,0.2,90.0,1.6,2.2,0.0,224.0,143.0,0.5,0.3
350,2016/01/15,оч╢щ,14.0,0.2,93.0,1.7,2.3,0.0,58.0,40.0,0.5,0.3
351,2016/01/15,оч╢щ,15.0,0.2,94.0,2.7,2.5,0.0,66.0,41.0,0.5,0.4
352,2016/01/15,оч╢щ,16.0,0.2,95.0,3.1,2.4,0.0,253.0,223.0,0.5,0.1
353,2016/01/15,оч╢щ,17.0,0.2,94.0,1.9,2.1,0.0,76.0,75.0,0.7,0.5
354,2016/01/15,оч╢щ,18.0,0.2,95.0,4.7,2,0.0,82.0,46.0,0.6,0.7
355,2016/01/15,оч╢щ,19.0,0.2,95.0,3.6,2.1,0.0,88.0,57.0,0.7,0.5
356,2016/01/15,оч╢щ,20.0,0.2,93.0,3.5,2.1,0.0,57.0,63.0,1.0,0.5
357,2016/01/15,оч╢щ,21.0,0.2,95.0,4.7,2,0.0,82.0,46.0,0.6,0.7
358,2016/01/15,оч╢щ,22.0,0.2,95.0,3.6,2.1,0.0,88.0,57.0,0.7,0.5
359,2016/01/15,оч╢щ,23.0,0.2,93.0,3.5,2.1,0.0,57.0,63.0,1.0,0.5
360,2016/01/16,оч╢щ,0.0,NR,92.0,2.2,2.1,0.0,9.8,39.0,0.8,0.3
361,2016/01/16,оч╢щ,1.0,NR,93.0,1.5,2,0.0,129.0,123.0,0.8,0.3
362,2016/01/16,оч╢щ,2.0,NR,93.0,2,2,0.0,105.0,114.0,0.5,0.5
363,2016/01/16,оч╢щ,3.0,NR,94.0,4.9,2,0.0,66.0,70.0,0.6,0.5
364,2016/01/16,оч╢щ,4.0,NR,94.0,2.5,2,0.0,10.0,346.0,0.5,0.3
365,2016/01/16,оч╢щ,5.0,NR,94.0,1.4,2,0.0,65.0,72.0,0.7,0.4
366,2016/01/16,оч╢щ,6.0,NR,93.0,2.3,2,0.0,80.0,110.0,0.6,0.7
367,2016/01/16,оч╢щ,7.0,NR,77.0,4,2,4.6,82.0,79.0,2.5,1.9
368,2016/01/16,оч╢щ,8.0,NR,70.0,1.5,2,5.8,83.0,89.0,2.3,2.3
369,2016/01/16,оч╢щ,9.0,NR,67.0,1.6,2,5.8,89.0,88.0,3.5,3.0
370,2016/01/16,оч╢щ,10.0,NR,68.0,1.7,2,4.7,91.0,90.0,3.1,3.4
371,2016/01/16,оч╢щ,11.0,NR,70.0,2.5,2,2.5,95.0,104.0,2.8,3.0
372,2016/01/16,оч╢щ,12.0,NR,74.0,3.4,2,0.7,94.0,94.0,3.6,2.8
373,2016/01/16,оч╢щ,13.0,NR,78.0,4.3,2,0.1,93.0,86.0,2.6,2.8
374,2016/01/16,оч╢щ,14.0,NR,81.0,1.5,2.1,0.0,86.0,81.0,2.3,2.2
375,2016/01/16,оч╢щ,15.0,NR,84.0,-0.3,2.1,0.0,87.0,92.0,2.5,1.9
376,2016/01/16,оч╢щ,16.0,NR,85.0,3.1,2,0.0,96.0,94.0,2.7,2.6
377,2016/01/16,оч╢щ,17.0,NR,86.0,3.9,2.1,0.0,95.0,99.0,2.2,2.2
378,2016/01/16,оч╢щ,18.0,NR,87.0,1.6,2,0.0,93.0,95.0,2.2,1.8
379,2016/01/16,оч╢щ,19.0,NR,87.0,1.6,2,0.0,113.0,130.0,0.9,1.5
380,2016/01/16,оч╢щ,20.0,0.2,90.0,5.8,2.3,0.0,152.0,165.0,0.5,0.6
381,2016/01/16,оч╢щ,21.0,NR,87.0,1.6,2,0.0,93.0,95.0,2.2,1.8
382,2016/01/16,оч╢щ,22.0,NR,87.0,1.6,2,0.0,113.0,130.0,0.9,1.5
383,2016/01/16,оч╢щ,23.0,0.2,90.0,5.8,2.3,0.0,152.0,165.0,0.5,0.6
384,2016/01/17,оч╢щ,0.0,0.2,95.0,7.1,2.4,0.0,139.0,126.0,0.6,0.5
385,2016/01/17,оч╢щ,1.0,NR,96.0,0.3,2.3,0.0,93.0,79.0,0.7,0.6
386,2016/01/17,оч╢щ,2.0,NR,96.0,1.7,2.4,0.0,109.0,168.0,0.6,0.5
387,2016/01/17,оч╢щ,3.0,1,97.0,6.5,2.5,0.0,155.0,152.0,0.6,0.5
388,2016/01/17,оч╢щ,4.0,NR,97.0,1.3,2.3,0.0,2.7,4.8,0.5,0.4
389,2016/01/17,оч╢щ,5.0,NR,97.0,4.3,2.6,0.0,43.0,341.0,0.7,0.2
390,2016/01/17,оч╢щ,6.0,0.2,96.0,8.7,2.2,0.0,280.0,325.0,0.8,0.4
391,2016/01/17,оч╢щ,7.0,5,97.0,7.7,2.2,0.9,186.0,182.0,0.6,0.6
392,2016/01/17,оч╢щ,8.0,4,97.0,8.3,2.3,0.8,263.0,341.0,0.9,0.2
393,2016/01/17,оч╢щ,9.0,5.4,97.0,8.4,2.2,0.8,294.0,52.0,0.6,0.2
394,2016/01/17,оч╢щ,10.0,3.2,97.0,7.3,2.3,1.0,143.0,150.0,0.9,0.6
395,2016/01/17,оч╢щ,11.0,0.2,97.0,7.4,2.3,1.2,182.0,311.0,0.6,0.3
396,2016/01/17,оч╢щ,12.0,0.4,94.0,8.3,2.4,0.4,289.0,273.0,1.0,0.7
397,2016/01/17,оч╢щ,13.0,2.2,95.0,9.2,2.4,0.1,282.0,294.0,0.9,0.6
398,2016/01/17,оч╢щ,14.0,2.2,94.0,5.1,2.1,0.0,247.0,246.0,1.4,1.0
399,2016/01/17,оч╢щ,15.0,3,94.0,-3.6*,2.1,0.0,259.0,95.0,0.5,0.4
400,2016/01/17,оч╢щ,16.0,1.2,96.0,-4.8*,2,0.0,106.0,75.0,1.4,0.1
401,2016/01/17,оч╢щ,17.0,0.6,93.0,-4.8*,1.9,0.0,95.0,105.0,2.0,0.5
402,2016/01/17,оч╢щ,18.0,0.6,92.0,-4.8*,2,0.0,74.0,110.0,2.0,0.5
403,2016/01/17,оч╢щ,19.0,0.4,93.0,-4.7*,2,0.0,86.0,100.0,1.7,0.5
404,2016/01/17,оч╢щ,20.0,0.8,92.0,-4.6*,2.1,0.0,72.0,58.0,1.5,0.3
405,2016/01/17,оч╢щ,21.0,0.6,92.0,-4.8*,2,0.0,74.0,110.0,2.0,0.5
406,2016/01/17,оч╢щ,22.0,0.4,93.0,-4.7*,2,0.0,86.0,100.0,1.7,0.5
407,2016/01/17,оч╢щ,23.0,0.8,92.0,-4.6*,2.1,0.0,72.0,58.0,1.5,0.3
408,2016/01/18,оч╢щ,0.0,0.2,93.0,2.3,2.1,0.0,78.0,78.0,1.9,0.5
409,2016/01/18,оч╢щ,1.0,0.6,92.0,5.1,2.1,0.0,65.0,69.0,0.8,0.4
410,2016/01/18,оч╢щ,2.0,NR,89.0,9.5,2.1,0.0,84.0,89.0,0.7,0.6
411,2016/01/18,оч╢щ,3.0,NR,85.0,4.4,2.1,0.0,81.0,72.0,1.0,0.6
412,2016/01/18,оч╢щ,4.0,NR,82.0,12x,2.1,0.0,81.0,80.0,0.9,0.7
413,2016/01/18,оч╢щ,5.0,NR,80.0,14x,2.1,0.0,72.0,59.0,1.1,0.7
414,2016/01/18,оч╢щ,6.0,NR,78.0,15x,2.1,0.0,71.0,80.0,0.9,0.6
415,2016/01/18,оч╢щ,7.0,0#,72.0,16#,2.2,2.0,84.0,99.0,2.5,1.4
416,2016/01/18,оч╢щ,8.0,NR,65.0,0.8#,2.1,3.7,82.0,73.0,1.9,1.3
417,2016/01/18,оч╢щ,9.0,NR,62.0,1.8#,2,3.9,89.0,101.0,2.3,1.5
418,2016/01/18,оч╢щ,10.0,NR,59.0,1.8#,2,3.4,94.0,102.0,2.2,1.9
419,2016/01/18,оч╢щ,11.0,NR,62.0,1.8#,2,2.1,93.0,92.0,2.4,2.3
420,2016/01/18,оч╢щ,12.0,NR,64.0,,2,1.1,83.0,74.0,2.1,2.1
421,2016/01/18,оч╢щ,13.0,NR,64.0,,2,0.3,74.0,73.0,2.2,1.6
422,2016/01/18,оч╢щ,14.0,NR,69.0,,2,0.0,76.0,72.0,1.4,1.4
423,2016/01/18,оч╢щ,15.0,NR,68.0,,2.1,0.0,74.0,75.0,2.0,1.5
424,2016/01/18,оч╢щ,16.0,NR,69.0,1.8x,2.1,0.0,81.0,82.0,1.3,1.5
425,2016/01/18,оч╢щ,17.0,NR,69.0,1.8x,2.1,0.0,96.0,94.0,2.8,1.9
426,2016/01/18,оч╢щ,18.0,NR,69.0,1.8x,2,0.0,100.0,99.0,2.8,2.5
427,2016/01/18,оч╢щ,19.0,NR,69.0,,2,0.0,103.0,107.0,3.6,2.7
428,2016/01/18,оч╢щ,20.0,NR,70.0,,2,0.0,99.0,90.0,3.0,2.6
429,2016/01/18,оч╢щ,21.0,NR,69.0,1.8x,2,0.0,100.0,99.0,2.8,2.5
430,2016/01/18,оч╢щ,22.0,NR,69.0,,2,0.0,103.0,107.0,3.6,2.7
431,2016/01/18,оч╢щ,23.0,NR,70.0,,2,0.0,99.0,90.0,3.0,2.6
432,2016/01/19,оч╢щ,0.0,0.2,75.0,,2,0.0,96.0,99.0,3.3,3.3
433,2016/01/19,оч╢щ,1.0,NR,76.0,,2,0.0,96.0,98.0,3.4,2.9
434,2016/01/19,оч╢щ,2.0,NR,80.0,,2,0.0,98.0,101.0,2.5,2.6
435,2016/01/19,оч╢щ,3.0,NR,80.0,,2,0.0,100.0,104.0,1.9,2.0
436,2016/01/19,оч╢щ,4.0,NR,82.0,,2,0.0,102.0,87.0,1.6,2.1
437,2016/01/19,оч╢щ,5.0,0.2,86.0,,2.1,0.0,90.0,89.0,2.0,1.9
438,2016/01/19,оч╢щ,6.0,0.6,88.0,,2.1,0.0,87.0,95.0,2.7,1.9
439,2016/01/19,оч╢щ,7.0,NR,92.0,,2.2,0.7,84.0,80.0,1.8,1.9
440,2016/01/19,оч╢щ,8.0,NR,90.0,1.8#,2.2,0.7,78.0,82.0,1.9,1.4
441,2016/01/19,оч╢щ,9.0,NR,88.0,8.7#,2.2,0.8,80.0,79.0,2.3,1.8
442,2016/01/19,оч╢щ,10.0,NR,87.0,5.2,2.2,0.5,78.0,70.0,2.0,1.6
443,2016/01/19,оч╢щ,11.0,NR,88.0,3.5,2.3,0.4,75.0,71.0,2.2,1.5
444,2016/01/19,оч╢щ,12.0,NR,86.0,3.1,2.2,0.2,80.0,73.0,2.2,1.8
445,2016/01/19,оч╢щ,13.0,NR,86.0,3.3,2.1,0.1,82.0,80.0,1.9,1.9
446,2016/01/19,оч╢щ,14.0,NR,87.0,5.3,2.1,0.0,85.0,90.0,3.5,2.3
447,2016/01/19,оч╢щ,15.0,NR,87.0,4.4,2.1,0.0,83.0,78.0,3.4,2.8
448,2016/01/19,оч╢щ,16.0,NR,87.0,2.8,2.1,0.0,83.0,84.0,3.1,2.5
449,2016/01/19,оч╢щ,17.0,NR,85.0,3.1,2,0.0,84.0,75.0,2.7,3.1
450,2016/01/19,оч╢щ,18.0,NR,87.0,2.2,2,0.0,79.0,80.0,3.0,2.5
451,2016/01/19,оч╢щ,19.0,NR,89.0,2.9,2,0.0,83.0,85.0,2.9,2.5
452,2016/01/19,оч╢щ,20.0,0.4,91.0,3.5,2,0.0,80.0,82.0,2.0,1.8
453,2016/01/19,оч╢щ,21.0,NR,87.0,2.2,2,0.0,79.0,80.0,3.0,2.5
454,2016/01/19,оч╢щ,22.0,NR,89.0,2.9,2,0.0,83.0,85.0,2.9,2.5
455,2016/01/19,оч╢щ,23.0,0.4,91.0,3.5,2,0.0,80.0,82.0,2.0,1.8
456,2016/01/20,оч╢щ,0.0,0.4,93.0,4.3,2,0.0,80.0,84.0,2.3,1.8
457,2016/01/20,оч╢щ,1.0,0.2,93.0,5.1,2,0.0,85.0,93.0,2.2,1.6
458,2016/01/20,оч╢щ,2.0,0.2,92.0,4,2,0.0,77.0,76.0,2.2,1.7
459,2016/01/20,оч╢щ,3.0,NR,91.0,4.3,2,0.0,79.0,71.0,2.4,2.0
460,2016/01/20,оч╢щ,4.0,NR,89.0,3.7,1.9,0.0,83.0,88.0,2.5,1.7
461,2016/01/20,оч╢щ,5.0,3.8,92.0,4.4,1.9,0.0,81.0,92.0,3.6,2.3
462,2016/01/20,оч╢щ,6.0,NR,91.0,3.6,1.9,0.0,83.0,79.0,2.5,2.0
463,2016/01/20,оч╢щ,7.0,NR,87.0,2.5,2,1.2,84.0,85.0,3.4,3.0
464,2016/01/20,оч╢щ,8.0,NR,88.0,2.9,2,3.1,90.0,93.0,3.1,3.3
465,2016/01/20,оч╢щ,9.0,NR,84.0,3.7,1.9,3.6,91.0,94.0,4.4,3.5
466,2016/01/20,оч╢щ,10.0,NR,84.0,4.6,1.9,2.5,94.0,96.0,4.0,3.9
467,2016/01/20,оч╢щ,11.0,NR,87.0,2.7,2,1.1,87.0,84.0,3.6,3.2
468,2016/01/20,оч╢щ,12.0,NR,86.0,1.9,2,0.8,84.0,82.0,3.7,3.2
469,2016/01/20,оч╢щ,13.0,NR,86.0,1.4,2,0.2,88.0,87.0,3.9,3.4
470,2016/01/20,оч╢щ,14.0,NR,87.0,2.9,2,0.0,91.0,93.0,4.2,3.4
471,2016/01/20,оч╢щ,15.0,NR,89.0,2.3,2,0.0,88.0,89.0,3.8,3.2
472,2016/01/20,оч╢щ,16.0,NR,90.0,2.9,2,0.0,90.0,88.0,4.4,3.5
473,2016/01/20,оч╢щ,17.0,NR,91.0,3.2,2,0.0,91.0,86.0,2.4,3.2
474,2016/01/20,оч╢щ,18.0,NR,92.0,3.5,2,0.0,121.0,131.0,1.7,1.7
475,2016/01/20,оч╢щ,19.0,NR,93.0,3.4,2,0.0,132.0,129.0,1.1,1.1
476,2016/01/20,оч╢щ,20.0,NR,95.0,2.6,2,0.0,131.0,129.0,0.9,0.9
477,2016/01/20,оч╢щ,21.0,NR,92.0,3.5,2,0.0,121.0,131.0,1.7,1.7
478,2016/01/20,оч╢щ,22.0,NR,93.0,3.4,2,0.0,132.0,129.0,1.1,1.1
479,2016/01/20,оч╢щ,23.0,NR,95.0,2.6,2,0.0,131.0,129.0,0.9,0.9
480,2016/01/21,оч╢щ,0.0,0.2,96.0,3.4,2,0.0,118.0,113.0,1.2,1.1
481,2016/01/21,оч╢щ,1.0,NR,96.0,5.3,2,0.0,112.0,99.0,1.1,0.7
482,2016/01/21,оч╢щ,2.0,NR,97.0,5,2,0.0,95.0,299.0,0.8,0.3
483,2016/01/21,оч╢щ,3.0,0.2,97.0,10,2.3,0.0,356.0,39.0,0.5,0.3
484,2016/01/21,оч╢щ,4.0,0.8,97.0,4.7,2.4,0.0,158.0,156.0,0.6,0.4
485,2016/01/21,оч╢щ,5.0,NR,98.0,3,2.5,0.0,251.0,8.4,0.5,0.1
486,2016/01/21,оч╢щ,6.0,1,98.0,2.9,2.6,0.0,316.0,342.0,0.8,0.2
487,2016/01/21,оч╢щ,7.0,3.2,95.0,1.4,1.9,0.9,86.0,91.0,1.9,0.5
488,2016/01/21,оч╢щ,8.0,3.6,95.0,2,2,0.9,303.0,301.0,1.9,0.3
489,2016/01/21,оч╢щ,9.0,2.4,95.0,1.1,1.9,1.3,9.3,167.0,0.5,0.2
490,2016/01/21,оч╢щ,10.0,NR,93.0,1.2,2,1.6,306.0,245.0,1.4,0.4
491,2016/01/21,оч╢щ,11.0,NR,92.0,0.8,1.9,0.8,296.0,258.0,1.3,0.3
492,2016/01/21,оч╢щ,12.0,NR,93.0,0.9,1.9,0.2,34.0,197.0,1.4,0.1
493,2016/01/21,оч╢щ,13.0,NR,94.0,0.7,1.9,0.1,336.0,270.0,2.2,0.2
494,2016/01/21,оч╢щ,14.0,0.2,93.0,0.9,2,0.0,71.0,65.0,1.1,0.2
495,2016/01/21,оч╢щ,15.0,NR,93.0,0.7,1.9,0.0,96.0,128.0,2.2,0.4
496,2016/01/21,оч╢щ,16.0,NR,92.0,0.6,1.9,0.0,76.0,98.0,1.6,0.5
497,2016/01/21,оч╢щ,17.0,NR,92.0,0.5,1.9,0.0,92.0,19.0,1.4,0.5
498,2016/01/21,оч╢щ,18.0,NR,92.0,0.5,1.9,0.0,77.0,73.0,1.4,0.7
499,2016/01/21,оч╢щ,19.0,0.4,94.0,0.4,1.9,0.0,80.0,78.0,0.7,0.7
500,2016/01/21,оч╢щ,20.0,1.2,95.0,0.5,1.9,0.0,74.0,41.0,0.6,0.6
501,2016/01/21,оч╢щ,21.0,NR,92.0,0.5,1.9,0.0,77.0,73.0,1.4,0.7
502,2016/01/21,оч╢щ,22.0,0.4,94.0,0.4,1.9,0.0,80.0,78.0,0.7,0.7
503,2016/01/21,оч╢щ,23.0,1.2,95.0,0.5,1.9,0.0,74.0,41.0,0.6,0.6
504,2016/01/22,оч╢щ,0.0,NR,95.0,2.3,1.9,0.0,65.0,59.0,1.4,0.7
505,2016/01/22,оч╢щ,1.0,NR,94.0,4.5,1.9,0.0,77.0,67.0,0.8,0.9
506,2016/01/22,оч╢щ,2.0,NR,93.0,1.6,1.9,0.0,68.0,64.0,0.9,0.6
507,2016/01/22,оч╢щ,3.0,0.2,93.0,1.4,1.9,0.0,60.0,55.0,0.7,0.4
508,2016/01/22,оч╢щ,4.0,0.4,94.0,3.2,1.9,0.0,76.0,74.0,1.2,0.9
