,date,location,time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10
256,2016/01/11,оч╢щ,16.0,16.0,1.9,0.54,0.27,2.7,28,31,15.0,14.0
257,2016/01/11,оч╢щ,17.0,16.0,2.0,0.66,0.24,3.2,30,33,12.0,19.0
258,2016/01/11,оч╢щ,18.0,16.0,2.0,0.78,0.27,6.5,34,40,2.7,19.0
259,2016/01/11,оч╢щ,19.0,16.0,2.0,0.69,0.25,9.4,24,34,16.0,22.0
260,2016/01/11,оч╢щ,20.0,16.0,1.9,0.28,0.03,1.3,3.4,4.7,39.0,19.0
261,2016/01/11,оч╢щ,21.0,16.0,2.0,0.78,0.27,6.5,34,40,2.7,19.0
262,2016/01/11,оч╢щ,22.0,16.0,2.0,0.69,0.25,9.4,24,34,16.0,22.0
263,2016/01/11,оч╢щ,23.0,16.0,1.9,0.28,0.03,1.3,3.4,4.7,39.0,19.0
264,2016/01/12,оч╢щ,0.0,16.0,1.9,0.28,0.04,1.5,3.8,5.4,38.0,22.0
265,2016/01/12,оч╢щ,1.0,16.0,1.9,0.29,0.03,1.5,2.6,4.1,39.0,25.0
266,2016/01/12,оч╢щ,2.0,16.0,1.9,0.3,0.02,1.7,2.3,3.9,39.0,27.0
267,2016/01/12,оч╢щ,3.0,15.0,1.8,0.28,0.02,1.2,3,4.2,39.0,22.0
268,2016/01/12,оч╢щ,4.0,15.0,1.8,0.24,0.02,1.5,2.9,4.3,39.0,19.0
269,2016/01/12,оч╢щ,5.0,15.0,1.8,0.25,0.02,1.5,4.1,5.6,38.0,25.0
270,2016/01/12,оч╢щ,6.0,15.0,1.9,0.29,0.04,1.9,6.6,8.5,36.0,25.0
271,2016/01/12,оч╢щ,7.0,17.0,1.9,0.64,0.25,7.9,28,36,15.0,27.0
272,2016/01/12,оч╢щ,8.0,17.0,1.9,0.48,0.19,5.3,20,26,20.0,26.0
273,2016/01/12,оч╢щ,9.0,17.0,1.9,0.43,0.15,4.6,15,20,25.0,18.0
274,2016/01/12,оч╢щ,10.0,17.0,1.9#,0.42,0.14#,3.9,15,19,28.0,14.0
275,2016/01/12,оч╢щ,11.0,17.0,1.9#,0.41#,0.14#,4.3#,17#,21#,25#,
276,2016/01/12,оч╢щ,12.0,16.0,1.9,0.42,0.16,3,18,21,22,14.0
277,2016/01/12,оч╢щ,13.0,15.0,1.9,0.52,0.24,4.4,22,27,19,14.0
278,2016/01/12,оч╢щ,14.0,15.0,1.9,0.64,0.2,4.7,22,27,22,13.0
279,2016/01/12,оч╢щ,15.0,15.0,1.9,0.7,0.19,4.9,24,29,20,19.0
280,2016/01/12,оч╢щ,16.0,14.0,1.9,0.62,0.16,3.6,20,24,23,33.0
281,2016/01/12,оч╢щ,17.0,14.0,1.9,0.55,0.13,2.1,17,19,26,34.0
282,2016/01/12,оч╢щ,18.0,14.0,1.9,0.51,0.12,2.2,15,17,28,26.0
283,2016/01/12,оч╢щ,19.0,14.0,1.9,0.48,0.11,1.7,13,15,30,16.0
284,2016/01/12,оч╢щ,20.0,14.0,1.9,0.44,0.09,1.7,12,13,30,20.0
285,2016/01/12,оч╢щ,21.0,14.0,1.9,0.51,0.12,2.2,15,17,28,26.0
286,2016/01/12,оч╢щ,22.0,14.0,1.9,0.48,0.11,1.7,13,15,30,16.0
287,2016/01/12,оч╢щ,23.0,14.0,1.9,0.44,0.09,1.7,12,13,30,20.0
288,2016/01/13,оч╢щ,0.0,14.0,1.9,0.38,0.08,1.5,9.3,11,32,21.0
289,2016/01/13,оч╢щ,1.0,14.0,1.9,0.3,0.04,1.4,3.5,4.9,39,16.0
290,2016/01/13,оч╢щ,2.0,13.0,1.9,0.3,0.03,1.5,2.3,3.8,39,13.0
291,2016/01/13,оч╢щ,3.0,14.0,1.9,0.31,0.05,1.4,3.5,4.9,38,14.0
292,2016/01/13,оч╢щ,4.0,13.0,1.9,0.35,0.06,1.4,5.1,6.5,35,14.0
293,2016/01/13,оч╢щ,5.0,13.0,1.9,0.39,0.07,1.1,9.1,10,26,13.0
294,2016/01/13,оч╢щ,6.0,13.0,1.9,0.48,0.1,2.8,16,19,23,13.0
295,2016/01/13,оч╢щ,7.0,14.0,1.9,0.62,0.23,5.5,24,30,17,19.0
296,2016/01/13,оч╢щ,8.0,13.0,1.9,0.44,0.16,3.5,15,18,28,17.0
297,2016/01/13,оч╢щ,9.0,13.0,1.9,0.41,0.12,2.8,10,13,35,19.0
298,2016/01/13,оч╢щ,10.0,13.0,1.9,0.41,0.11,2.3,10,13,34,20.0
299,2016/01/13,оч╢щ,11.0,13.0,1.9,0.47,0.13,3.1,15,18,28,17.0
300,2016/01/13,оч╢щ,12.0,13.0,1.9,0.48,0.15,2.9,14,17,26,10.0
301,2016/01/13,оч╢щ,13.0,13.0,1.9,0.57,0.17,3.6,18,22,21,15.0
302,2016/01/13,оч╢щ,14.0,13.0,1.9,0.67,0.2,3.3,20,24,17,21.0
303,2016/01/13,оч╢щ,15.0,13.0,1.9,0.67,0.2,2.8,20,23,15,19.0
304,2016/01/13,оч╢щ,16.0,13.0,1.9,0.79,0.27,4.6,25,29,9.8,20.0
305,2016/01/13,оч╢щ,17.0,13.0,2,0.73,0.26,4.2,24,28,11,24.0
306,2016/01/13,оч╢щ,18.0,12.0,1.9,0.73,0.22,2.7,21,24,12,27.0
307,2016/01/13,оч╢щ,19.0,12.0,2,0.62,0.15,2.1,15,18,18,32.0
308,2016/01/13,оч╢щ,20.0,12.0,2,0.52,0.08,1.5,7.1,8.6,34,32.0
309,2016/01/13,оч╢щ,21.0,12.0,1.9,0.73,0.22,2.7,21,24,12,27.0
310,2016/01/13,оч╢щ,22.0,12.0,2,0.62,0.15,2.1,15,18,18,32.0
311,2016/01/13,оч╢щ,23.0,12.0,2,0.52,0.08,1.5,7.1,8.6,34,32.0
312,2016/01/14,оч╢щ,0.0,12.0,1.9,0.54,0.07,1.3,4.6,5.9,40,39.0
313,2016/01/14,оч╢щ,1.0,12.0,1.9,0.53,0.07,1.4,4.4,5.7,42,34.0
314,2016/01/14,оч╢щ,2.0,12.0,1.9,0.58,0.11,1.4,6.4,7.7,36,36.0
315,2016/01/14,оч╢щ,3.0,12.0,2,0.57,0.09,0.8,7.7,8.5,36,32.0
316,2016/01/14,оч╢щ,4.0,12.0,2,0.55,0.11,0.6,8.3,8.8,36,40.0
317,2016/01/14,оч╢щ,5.0,13.0,2,0.6,0.11,0.9,11,12,33,45.0
318,2016/01/14,оч╢щ,6.0,13.0,2,0.71,0.17,3.2,20,23,22,60.0
319,2016/01/14,оч╢щ,7.0,14.0,1.9,0.64,0.19,2.1,17,19,29,64.0
320,2016/01/14,оч╢щ,8.0,14.0,2,0.78,0.26,4.6,27,32,20,67.0
321,2016/01/14,оч╢щ,9.0,15.0,2,0.81,0.31,7.3,27,34,21,72.0
322,2016/01/14,оч╢щ,10.0,15.0,2,0.7,0.21,4.2,19,23,28,73.0
323,2016/01/14,оч╢щ,11.0,15.0,1.9,0.67,0.22,4.2,18,22,28,69.0
324,2016/01/14,оч╢щ,12.0,15.0,1.9,0.68,0.24,3.2,20,23,25,64.0
325,2016/01/14,оч╢щ,13.0,14.0,2,0.78,0.29,4.7,28,33,17,60.0
326,2016/01/14,оч╢щ,14.0,14.0,2,0.99,0.37,5.2,34,40,9.2,58.0
327,2016/01/14,оч╢щ,15.0,14.0,2,0.74,0.26,3.3,21,24,24,64.0
328,2016/01/14,оч╢щ,16.0,14.0,1.9,0.75,0.22,0.9,23,24,21,59.0
329,2016/01/14,оч╢щ,17.0,14.0,2,0.9,0.29,1.5,26,27,18,59.0
330,2016/01/14,оч╢щ,18.0,14.0,1.9,0.71,0.19,1.3,18,20,29,52.0
331,2016/01/14,оч╢щ,19.0,14.0,2,0.73,0.2,1.2,19,20,27,57.0
332,2016/01/14,оч╢щ,20.0,14.0,2,0.86,0.25,1.3,27,28,16,56.0
333,2016/01/14,оч╢щ,21.0,14.0,1.9,0.71,0.19,1.3,18,20,29,52.0
334,2016/01/14,оч╢щ,22.0,14.0,2,0.73,0.2,1.2,19,20,27,57.0
335,2016/01/14,оч╢щ,23.0,14.0,2,0.86,0.25,1.3,27,28,16,56.0
336,2016/01/15,оч╢щ,0.0,14.0,2.1,0.87,0.28,1.5,30,32,11,63.0
337,2016/01/15,оч╢щ,1.0,14.0,2.1,0.8,0.26,1.1,29,30,10,63.0
338,2016/01/15,оч╢щ,2.0,14.0,2.1,0.77,0.23,0.8,28,28,11,67.0
339,2016/01/15,оч╢щ,3.0,14.0,2.2,0.78,0.23,2.2,27,30,7.1,65.0
340,2016/01/15,оч╢щ,4.0,13.0,2.3,0.8,0.23,2.3,25,28,5,64.0
341,2016/01/15,оч╢щ,5.0,14.0,2.1,0.74,0.18,3.9,22,25,12,61.0
342,2016/01/15,оч╢щ,6.0,15.0,2,0.57,0.1,1.4,16,17,30,57.0
343,2016/01/15,оч╢щ,7.0,16.0,2,0.81,0.25,8.9,31,40,15,95.0
344,2016/01/15,оч╢щ,8.0,16.0,2,0.59,0.24,4.6,23,28,24,89.0
345,2016/01/15,оч╢щ,9.0,16.0,2,0.55,0.19,3.9,19,23,29,70.0
346,2016/01/15,оч╢щ,10.0,16.0,2,0.49,0.14,3.2,17,20,32,62.0
347,2016/01/15,оч╢щ,11.0,16.0,1.9,0.5,0.17,5.7,22,28,27,58.0
348,2016/01/15,оч╢щ,12.0,16.0,2,0.55,0.23,3.8,22,26,26,59.0
349,2016/01/15,оч╢щ,13.0,15.0,2,0.57,0.22,2,22,24,24,48.0
350,2016/01/15,оч╢щ,14.0,15.0,2,0.93,0.31,5.7,33,38,13,50.0
351,2016/01/15,оч╢щ,15.0,15.0,2,1.27,0.49,23,41,64,2.4,57.0
352,2016/01/15,оч╢щ,16.0,15.0,2,1.06,0.43,19,38,58,2.2,67.0
353,2016/01/15,оч╢щ,17.0,15.0,1.9,0.64,0.21,5.3,22,27,20,64.0
354,2016/01/15,оч╢щ,18.0,15.0,1.9,0.64,0.15,1.4,22,23,21,59.0
355,2016/01/15,оч╢щ,19.0,15.0,1.9,0.66,0.18,1.7,24,26,16,53.0
356,2016/01/15,оч╢щ,20.0,15.0,2,0.6,0.14,1.4,21,22,24,51.0
357,2016/01/15,оч╢щ,21.0,15.0,1.9,0.64,0.15,1.4,22,23,21,59.0
358,2016/01/15,оч╢щ,22.0,15.0,1.9,0.66,0.18,1.7,24,26,16,53.0
359,2016/01/15,оч╢щ,23.0,15.0,2,0.6,0.14,1.4,21,22,24,51.0
360,2016/01/16,оч╢щ,0.0,15.0,2,0.6,0.14,1.5,21,23,22,38.0
361,2016/01/16,оч╢щ,1.0,15.0,1.9,0.46,0.09,1.3,13,15,26,33.0
362,2016/01/16,оч╢щ,2.0,15.0,1.9,0.46,0.1,0.9,12,13,27,31.0
363,2016/01/16,оч╢щ,3.0,15.0,1.9,0.47,0.11,0.3,12,12,23,32.0
364,2016/01/16,оч╢щ,4.0,15.0,1.9,0.39,0.09,0.2,11,11,24,30.0
365,2016/01/16,оч╢щ,5.0,15.0,1.9,0.41,0.09,0.5,9.9,10,25,26.0
366,2016/01/16,оч╢щ,6.0,15.0,1.9,0.41,0.08,0.5,12,12,27,26.0
367,2016/01/16,оч╢щ,7.0,19.0,1.9,0.56,0.14,4.5,15,20,33,30.0
368,2016/01/16,оч╢щ,8.0,21.0,1.9,0.51,0.11,3.4,12,16,37,28.0
369,2016/01/16,оч╢щ,9.0,21.0,1.9,0.47,0.09,2.3,10,13,39,25.0
370,2016/01/16,оч╢щ,10.0,21.0,1.9,0.45,0.08,2.4,9.2,12,39,19.0
371,2016/01/16,оч╢щ,11.0,21.0,1.9,0.46,0.1,1.7,9.9,12,38,17.0
372,2016/01/16,оч╢щ,12.0,20.0,1.9,0.46,0.1,1.1,11,12,35,17.0
373,2016/01/16,оч╢щ,13.0,19.0,1.9,0.49,0.11,0.8,12,13,32,17.0
374,2016/01/16,оч╢щ,14.0,19.0,1.9,0.61,0.15,1.1,19,20,25,13.0
375,2016/01/16,оч╢щ,15.0,18.0,1.9,0.65,0.17,1.2,21,22,21,20.0
376,2016/01/16,оч╢щ,16.0,19.0,1.9,0.57,0.13,1.2,18,19,26,20.0
377,2016/01/16,оч╢щ,17.0,19.0,1.9,0.63,0.16,0.6,21,21,23,30.0
378,2016/01/16,оч╢щ,18.0,19.0,1.9,0.56,0.13,0.6,19,19,24,27.0
379,2016/01/16,оч╢щ,19.0,19.0,1.9,0.55,0.12,0.5,17,18,24,28.0
380,2016/01/16,оч╢щ,20.0,18.0,2,0.68,0.24,0.8,26,26,13,20.0
381,2016/01/16,оч╢щ,21.0,19.0,1.9,0.56,0.13,0.6,19,19,24,27.0
382,2016/01/16,оч╢щ,22.0,19.0,1.9,0.55,0.12,0.5,17,18,24,28.0
383,2016/01/16,оч╢щ,23.0,18.0,2,0.68,0.24,0.8,26,26,13,20.0
384,2016/01/17,оч╢щ,0.0,18.0,2.1,0.72,0.31,1.9,30,32,4.2,15.0
385,2016/01/17,оч╢щ,1.0,17.0,2.1,0.68,0.22,1.4,26,28,5.8,18.0
386,2016/01/17,оч╢щ,2.0,17.0,2.2,0.69,0.25,1.9,23,25,3.5,25.0
387,2016/01/17,оч╢щ,3.0,17.0,2.2,0.51,0.38,1.6,18,20,8.2,28.0
388,2016/01/17,оч╢щ,4.0,17.0,2.1,0.48,0.21,2.3,20,22,9.4,27.0
389,2016/01/17,оч╢щ,5.0,17.0,2.2,0.62,0.36,3.4,24,27,5.6,19.0
390,2016/01/17,оч╢щ,6.0,18.0,2,0.53,0.15,1.9,17,19,17,20.0
391,2016/01/17,оч╢щ,7.0,16.0,2,0.65,0.22,3.5,23,26,18,25.0
392,2016/01/17,оч╢щ,8.0,17.0,2,0.71,0.27,5.5,27,33,16,24.0
393,2016/01/17,оч╢щ,9.0,17.0,2,0.64,0.21,5.2,29,34,17,15.0
394,2016/01/17,оч╢щ,10.0,17.0,2,0.72,0.27,7.9,33,41,14,11.0
395,2016/01/17,оч╢щ,11.0,17.0,2,0.7,0.3,8.9,30,39,14,7.0
396,2016/01/17,оч╢щ,12.0,18.0,2,0.81,0.32,10,32,42,9.2,6.0
397,2016/01/17,оч╢щ,13.0,18.0,2,0.76,0.32,12,35,46,7.5,11.0
398,2016/01/17,оч╢щ,14.0,17.0,1.9,0.54,0.16,2.2,24,26,20,14.0
399,2016/01/17,оч╢щ,15.0,16.0,1.9,0.49,0.15,1.3,20,21,24,12.0
400,2016/01/17,оч╢щ,16.0,16.0,1.9,0.44,0.09,1.4,16,17,30,9.0
401,2016/01/17,оч╢щ,17.0,15.0,1.9,0.4,0.05,1.3,6.3,7.6,43,8.0
402,2016/01/17,оч╢щ,18.0,14.0,1.9,0.51,0.07,1.3,7.6,8.9,31,12.0
403,2016/01/17,оч╢щ,19.0,13.0,2,0.53,0.09,1.4,8.9,10,29,11.0
404,2016/01/17,оч╢щ,20.0,13.0,2,0.56,0.1,1.2,7.3,8.5,29,11.0
405,2016/01/17,оч╢щ,21.0,14.0,1.9,0.51,0.07,1.3,7.6,8.9,31,12.0
406,2016/01/17,оч╢щ,22.0,13.0,2,0.53,0.09,1.4,8.9,10,29,11.0
407,2016/01/17,оч╢щ,23.0,13.0,2,0.56,0.1,1.2,7.3,8.5,29,11.0
408,2016/01/18,оч╢щ,0.0,12.0,2,0.54,0.1,1.1,6.8,7.9,27,14.0
409,2016/01/18,оч╢щ,1.0,12.0,2,0.54,0.1,1,6.7,7.7,28,13.0
410,2016/01/18,оч╢щ,2.0,12.0,2,0.52,0.1,0.9,6.3,7.2,31,12.0
411,2016/01/18,оч╢щ,3.0,12.0,2,0.51,0.09,1.2,5.4,6.7,33,12.0
412,2016/01/18,оч╢щ,4.0,12.0,2,0.5,0.09,1.3,5.2,6.5,37,14.0
413,2016/01/18,оч╢щ,5.0,12.0,2,0.52,0.09,1.3,6.5,7.8,37,18.0
414,2016/01/18,оч╢щ,6.0,12.0,2,0.57,0.11,1.9,11,13,33,25.0
415,2016/01/18,оч╢щ,7.0,14.0,1.9,0.58,0.23,4.9,20,25,26,
416,2016/01/18,оч╢щ,8.0,15.0,1.9,0.53,0.21,4,17,21,28,46.0
417,2016/01/18,оч╢щ,9.0,16.0,1.9,0.49,0.12,3.5,12,16,40,50.0
418,2016/01/18,оч╢щ,10.0,17.0,1.9,0.46,0.11,2.5,11,13,46,53.0
419,2016/01/18,оч╢щ,11.0,17.0,1.9,0.46,0.12,2.3,12,15,45,56.0
420,2016/01/18,оч╢щ,12.0,16.0,1.9,0.46,0.12,3,15,18,43#,64.0
421,2016/01/18,оч╢щ,13.0,15.0,1.9,0.42,0.12,2.1,17,19,39#,71.0
422,2016/01/18,оч╢щ,14.0,15.0,1.9,0.52,0.14,2.9,18,21,39,64.0
423,2016/01/18,оч╢щ,15.0,14.0,1.9,0.56,0.17,2,21,23,33,61.0
424,2016/01/18,оч╢щ,16.0,15.0,1.9,0.64,0.19,2.4,24,26,31,59.0
425,2016/01/18,оч╢щ,17.0,15.0,1.9,0.48,0.13,2.1,14,16,40,68.0
426,2016/01/18,оч╢щ,18.0,15.0,1.9,0.47,0.11,0.2,12,12,44,68.0
427,2016/01/18,оч╢щ,19.0,15.0,1.9,0.48,0.1,0.5,9.7,10,46,73.0
428,2016/01/18,оч╢щ,20.0,15.0,1.9,0.44,0.08,2.3,6.8,9.1,47,73.0
429,2016/01/18,оч╢щ,21.0,15.0,1.9,0.47,0.11,0.2,12,12,44,68.0
430,2016/01/18,оч╢щ,22.0,15.0,1.9,0.48,0.1,0.5,9.7,10,46,73.0
431,2016/01/18,оч╢щ,23.0,15.0,1.9,0.44,0.08,2.3,6.8,9.1,47,73.0
432,2016/01/19,оч╢щ,0.0,14.0,1.9,0.42,0.06,2.1,5.4,7.5,47,76.0
433,2016/01/19,оч╢щ,1.0,14.0,1.9,0.42,0.07,1,5.2,6.1,47,76.0
434,2016/01/19,оч╢щ,2.0,14.0,1.9,0.44,0.09,1.1,5.7,6.9,47,84.0
435,2016/01/19,оч╢щ,3.0,13.0,1.9,0.45,0.09,4.2,4.9,9.1,47,87.0
436,2016/01/19,оч╢щ,4.0,13.0,2,0.49,0.08,3.7,5.2,8.8,49,88.0
437,2016/01/19,оч╢щ,5.0,13.0,2,0.53,0.09,3.9,7.7,12,46,90.0
438,2016/01/19,оч╢щ,6.0,13.0,2,0.59,0.11,5.1,12,17,41,99.0
439,2016/01/19,оч╢щ,7.0,13.0,2,0.69,0.23,7.8,24,31,23,88.0
440,2016/01/19,оч╢щ,8.0,13.0,2,0.69,0.24,7.1,23,30,22,79.0
441,2016/01/19,оч╢щ,9.0,13.0,2,0.71,0.22,7.3,24,31,22,79.0
442,2016/01/19,оч╢щ,10.0,13.0,2,0.7,0.22,6.7,23,30,22,83.0
443,2016/01/19,оч╢щ,11.0,13.0,2,0.71,0.27,7.5,25,32,19,85.0
444,2016/01/19,оч╢щ,12.0,13.0,2,0.67,0.22,6.5,22,28,21,83.0
445,2016/01/19,оч╢щ,13.0,13.0,1.9,0.69,0.21,6.8,22,29,21,74.0
446,2016/01/19,оч╢щ,14.0,13.0,1.9,0.74,0.21,6.3,24,30,21,65.0
447,2016/01/19,оч╢щ,15.0,12.0,1.9,0.67,0.16,5.5,20,25,26,56.0
448,2016/01/19,оч╢щ,16.0,13.0,1.9,0.65,0.16,5.2,18,23,28,46.0
449,2016/01/19,оч╢щ,17.0,13.0,1.9,0.54,0.12,4.6,13,17,35,37.0
450,2016/01/19,оч╢щ,18.0,13.0,1.9,0.54,0.11,4.7,12,16,36,29.0
451,2016/01/19,оч╢щ,19.0,13.0,1.9,0.49,0.09,4.5,10,15,39,25.0
452,2016/01/19,оч╢щ,20.0,13.0,1.9,0.47,0.08,4.1,9.2,13,41,28.0
453,2016/01/19,оч╢щ,21.0,13.0,1.9,0.54,0.11,4.7,12,16,36,29.0
454,2016/01/19,оч╢щ,22.0,13.0,1.9,0.49,0.09,4.5,10,15,39,25.0
455,2016/01/19,оч╢щ,23.0,13.0,1.9,0.47,0.08,4.1,9.2,13,41,28.0
456,2016/01/20,оч╢щ,0.0,12.0,1.9,0.45,0.07,3.9,8.3,12,42,29.0
457,2016/01/20,оч╢щ,1.0,12.0,1.9,0.43,0.06,4,7.2,11,43,35.0
458,2016/01/20,оч╢щ,2.0,12.0,1.9,0.4,0.05,3.7,5.6,9.3,44,32.0
459,2016/01/20,оч╢щ,3.0,12.0,1.9,0.38,0.05,0.9,6.5,7.4,43,33.0
460,2016/01/20,оч╢щ,4.0,12.0,1.9,0.36,0.04,0.9,6.4,7.2,42,32.0
461,2016/01/20,оч╢щ,5.0,12.0,1.9,0.35,0.05,1.3,7.6,8.9,39,33.0
462,2016/01/20,оч╢щ,6.0,12.0,1.9,0.32,0.05,1.7,11,13,35,31.0
463,2016/01/20,оч╢щ,7.0,14.0,1.9,0.36,0.12,3.7,16,20,28,18.0
464,2016/01/20,оч╢щ,8.0,14.0,1.9,0.34,0.12,4.4,15,20,29,18.0
465,2016/01/20,оч╢щ,9.0,15.0,1.8,0.32,0.1,3.8,13,17,32,18.0
466,2016/01/20,оч╢щ,10.0,15.0,1.9,0.3,0.1,3.4,13,17,32,13.0
467,2016/01/20,оч╢щ,11.0,15.0,1.9,0.37,0.14,3.7,17,21,27,24.0
468,2016/01/20,оч╢щ,12.0,15.0,1.9,0.42,0.16,4.5,20,25,24,25.0
469,2016/01/20,оч╢щ,13.0,16.0,1.9,0.4,0.15,3,18,21,26,27.0
470,2016/01/20,оч╢щ,14.0,15.0,1.9,0.52,0.18,2.7,22,25,22,19.0
471,2016/01/20,оч╢щ,15.0,16.0,1.9,0.51,0.15,2.3,20,23,23,18.0
472,2016/01/20,оч╢щ,16.0,16.0,1.9,0.47,0.14,1.6,18,20,25,25.0
473,2016/01/20,оч╢щ,17.0,16.0,1.9,0.49,0.14,1.6,19,20,24,25.0
474,2016/01/20,оч╢щ,18.0,16.0,1.9,0.42,0.11,1.4,16,18,25,27.0
475,2016/01/20,оч╢щ,19.0,16.0,1.9,0.39,0.13,0.9,15,16,24,26.0
476,2016/01/20,оч╢щ,20.0,16.0,1.9,0.38,0.12,1.1,15,16,23,28.0
477,2016/01/20,оч╢щ,21.0,16.0,1.9,0.42,0.11,1.4,16,18,25,27.0
478,2016/01/20,оч╢щ,22.0,16.0,1.9,0.39,0.13,0.9,15,16,24,26.0
479,2016/01/20,оч╢щ,23.0,16.0,1.9,0.38,0.12,1.1,15,16,23,28.0
480,2016/01/21,оч╢щ,0.0,16.0,1.9,0.35,0.09,1.2,13,14,25,28.0
481,2016/01/21,оч╢щ,1.0,17.0,1.9,0.32,0.09,1.1,11,12,25,25.0
482,2016/01/21,оч╢щ,2.0,17.0,1.9,0.28,0.08,0.9,10,11,26,27.0
483,2016/01/21,оч╢щ,3.0,16.0,2.1,0.53,0.25,14,37,51,1.8,22.0
484,2016/01/21,оч╢щ,4.0,16.0,2.1,0.44,0.29,7.4,31,38,2.6,20.0
485,2016/01/21,оч╢щ,5.0,16.0,2.1,0.5,0.36,7.3,22,29,3.8,21.0
486,2016/01/21,оч╢щ,6.0,16.0,2.2,0.74,0.41,23,25,49,1.6,22.0
487,2016/01/21,оч╢щ,7.0,15.0,1.8,0.2,0.06,2.7,12,14,31,5.0
488,2016/01/21,оч╢щ,8.0,15.0,1.8,0.25,0.12,2.9,15,18,28,6.0
489,2016/01/21,оч╢щ,9.0,15.0,1.8,0.26,0.08,2.9,13,16,29,15.0
490,2016/01/21,оч╢щ,10.0,16.0,1.9,0.28,0.1,4,15,19,27,16.0
491,2016/01/21,оч╢щ,11.0,16.0,1.8,0.28,0.09,3.6,14,18,28,13.0
492,2016/01/21,оч╢щ,12.0,16.0,1.8,0.28,0.1,3.5,15,18,27,11.0
493,2016/01/21,оч╢щ,13.0,15.0,1.8,0.27,0.09,2.3,14,17,27,13.0
494,2016/01/21,оч╢щ,14.0,15.0,1.8,0.35,0.11,3,14,17,27,16.0
495,2016/01/21,оч╢щ,15.0,15.0,1.8,0.27,0.09,2.1,12,14,30,9.0
496,2016/01/21,оч╢щ,16.0,15.0,1.9,0.26,0.06,1.8,7.5,9.3,34,11.0
497,2016/01/21,оч╢щ,17.0,15.0,1.8,0.22,0.05,1.4,5.6,7,35,9.0
498,2016/01/21,оч╢щ,18.0,14.0,1.8,0.22,0.04,1.4,6.3,7.7,34,14.0
499,2016/01/21,оч╢щ,19.0,14.0,1.8,0.24,0.04,1.3,8.5,9.7,30,14.0
500,2016/01/21,оч╢щ,20.0,14.0,1.8,0.25,0.06,0.9,10,11,27,12.0
501,2016/01/21,оч╢щ,21.0,14.0,1.8,0.22,0.04,1.4,6.3,7.7,34,14.0
502,2016/01/21,оч╢щ,22.0,14.0,1.8,0.24,0.04,1.3,8.5,9.7,30,14.0
503,2016/01/21,оч╢щ,23.0,14.0,1.8,0.25,0.06,0.9,10,11,27,12.0
504,2016/01/22,оч╢щ,0.0,14.0,1.9,0.28,0.09,1.1,11,12,26,6.0
505,2016/01/22,оч╢щ,1.0,14.0,1.9,0.23,0.07,0.8,9,9.8,30,2.0
506,2016/01/22,оч╢щ,2.0,14.0,1.9,0.19,0.04,1.2,6.5,7.7,32,0*
507,2016/01/22,оч╢щ,3.0,14.0,1.8,0.18,0.04,0.5,6.8,7.3,32,1
508,2016/01/22,оч╢щ,4.0,14.0,1.8,0.19,0.05,0.6,7.3,7.9,32,5
509,2016/01/22,оч╢щ,5.0,13.0,1.8,0.19,0.04,0.7,6.5,7.2,35,5
510,2016/01/22,оч╢щ,6.0,13.0,1.9,0.26,0.06,1.8,13,15,28,7
511,2016/01/22,оч╢щ,7.0,15.0,1.9,0.4,0.14,3.7,19,22,24,12
512,2016/01/22,оч╢щ,8.0,16.0,1.9,0.4,0.17,4.4,19,23,24,19
513,2016/01/22,оч╢щ,9.0,16.0,1.9,0.4,0.15,3.6,19,22,25,12
514,2016/01/22,оч╢щ,10.0,15.0,1.9,0.37,0.13,2.8,18,21,25,10
515,2016/01/22,оч╢щ,11.0,15.0,1.9,0.4,0.16,2.4,21,23,23,5
516,2016/01/22,оч╢щ,12.0,15.0,1.9,0.4,0.19,2.7,23,25,21,15
517,2016/01/22,оч╢щ,13.0,15.0,1.9,0.45,0.2,4.2,25,29,18,14
518,2016/01/22,оч╢щ,14.0,15.0,1.9,0.91,0.37,14,39,54,4.5,17
519,2016/01/22,оч╢щ,15.0,15.0,1.9,0.95,0.37,20,40,61,2,10
520,2016/01/22,оч╢щ,16.0,15.0,1.9,0.63,0.21,3.8,29,33,13,10
521,2016/01/22,оч╢щ,17.0,15.0,1.9,0.34,0.08,1.6,15,16,27,8
522,2016/01/22,оч╢щ,18.0,14.0,1.9,0.25,0.05,1,8.2,9.2,34,9
523,2016/01/22,оч╢щ,19.0,14.0,1.8,0.22,0.04,0.9,7.3,8.2,35,8
524,2016/01/22,оч╢щ,20.0,14.0,1.8,0.18,0.03,0.8,6.2,7.1,38,6
525,2016/01/22,оч╢щ,21.0,14.0,1.9,0.25,0.05,1,8.2,9.2,34,9
526,2016/01/22,оч╢щ,22.0,14.0,1.8,0.22,0.04,0.9,7.3,8.2,35,8
527,2016/01/22,оч╢щ,23.0,14.0,1.8,0.18,0.03,0.8,6.2,7.1,38,6
528,2016/01/23,оч╢щ,0.0,13.0,1.8,0.16,0.03,0.8,4,4.8,40,6
529,2016/01/23,оч╢щ,1.0,13.0,1.8,0.16,0.02,0.5,3.4,3.9,40,4
530,2016/01/23,оч╢щ,2.0,12.0,1.8,0.18,0.02,0.6,3.3,3.8,39,8
531,2016/01/23,оч╢щ,3.0,11.0,1.8,0.22,0.02,1.3,2.9,4.1,36,6
