,date,location,time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10
7751,2016/11/18,中壢,23.0,23,2,1.28,0.66,33,27,60,2.5,58
7752,2016/11/19,中壢,0.0,22,2.2,1.24,0.61,44,23,68,2.1,43
7753,2016/11/19,中壢,1.0,22,2.2,1.07,0.62,36,25,61,2.2,47
7754,2016/11/19,中壢,2.0,22,2.1,0.77,0.41,18,23,41,3.3,45
7755,2016/11/19,中壢,3.0,22,2,0.4,0.29,4.7,14,19,7,51
7756,2016/11/19,中壢,4.0,21,1.9,0.32,0.26,4.9,11,16,8.9,30
7757,2016/11/19,中壢,5.0,21,2,0.47,0.33,11,14,25,6.9,24
7758,2016/11/19,中壢,6.0,22,2.1,1.88,0.66,74,21,95,3.4,13
7759,2016/11/19,中壢,7.0,29,1.9,1.15,0.47,23,32,56,21,39
7760,2016/11/19,中壢,8.0,29,1.9,1.18,0.56,11,45,55,37,39
7761,2016/11/19,中壢,9.0,27,2,1.12,0.45,5.8,47,53,59,58
7762,2016/11/19,中壢,10.0,27,2,0.98,0.37,5.4,41,46,66,68
7763,2016/11/19,中壢,11.0,28,1.9,0.91,0.39,3.8,38,42,65,74
7764,2016/11/19,中壢,12.0,27,1.9,0.83,0.37,7.5,38,45,45,74
7765,2016/11/19,中壢,13.0,26,1.9,0.92,0.41,6.4,40,47,34,82
7766,2016/11/19,中壢,14.0,25,1.9,1.09,0.41,3.8,41,45,26,86
7767,2016/11/19,中壢,15.0,26,2.2,2.85,1.15,45,68,113,6.1,98
7768,2016/11/19,中壢,16.0,26,2.2,3.56,1.41,66,64,131,4.1,115
7769,2016/11/19,中壢,17.0,26,2.2,3.4,1.2,65,59,124,4.1,119
7770,2016/11/19,中壢,18.0,25,2.2,2.91,1,52,53,104,4.1,113
7771,2016/11/19,中壢,19.0,25,2.2,2.82,1.03,53,53,105,4.2,92
7772,2016/11/19,中壢,20.0,24,2.1,1.84,0.74,35,40,74,5.6,74
7773,2016/11/19,中壢,21.0,25,2.2,2.91,1,52,53,104,4.1,113
7774,2016/11/19,中壢,22.0,25,2.2,2.82,1.03,53,53,105,4.2,92
7775,2016/11/19,中壢,23.0,24,2.1,1.84,0.74,35,40,74,5.6,74
7776,2016/11/20,中壢,0.0,24,2.1,1.37,0.49,18,32,50,7,54
7777,2016/11/20,中壢,1.0,24,2.1,0.83,0.32,9.1,27,36,19,50
7778,2016/11/20,中壢,2.0,24,2,0.71,0.21,8.9,23,32,19,66
7779,2016/11/20,中壢,3.0,24,1.8,0.32,0.05,3.2,9.7,13,21,73
7780,2016/11/20,中壢,4.0,23,1.9,0.31,0.06,3.4,11,14,22,75
7781,2016/11/20,中壢,5.0,23,1.9,0.44,0.11,6.2,13,19,25,50
7782,2016/11/20,中壢,6.0,24,2,1.21,0.39,24,26,50,13,48
7783,2016/11/20,中壢,7.0,26,1.8,0.49,0.16,11,16,27,23,20
7784,2016/11/20,中壢,8.0,28,1.8,0.92,0.28,18,23,41,24,22
7785,2016/11/20,中壢,9.0,28,1.8,1.13,0.36,20,26,47,25,12
7786,2016/11/20,中壢,10.0,28,1.8,1.08,0.33,19,27,46,23,19
7787,2016/11/20,中壢,11.0,27,1.8,1.03,0.33,22,27,48,18,24
7788,2016/11/20,中壢,12.0,25,1.9,0.7,0.24,17,26,43,15,38
7789,2016/11/20,中壢,13.0,25,1.9,1.11,0.4,30,29,60,11,31
7790,2016/11/20,中壢,14.0,23,1.8,1.08,0.36,33,29,62,10,31
7791,2016/11/20,中壢,15.0,23,1.9,1.14,0.39,41,31,72,5.9,31
7792,2016/11/20,中壢,16.0,22,1.9,1.17,0.38,47,29,76,6.2,31
7793,2016/11/20,中壢,17.0,22,1.9,0.91,0.32,34,30,64,5,29
7794,2016/11/20,中壢,18.0,22,1.9,0.85,0.3,23,27,49,6,15
7795,2016/11/20,中壢,19.0,22,1.9,0.65,0.25,17,23,39,10,27
7796,2016/11/20,中壢,20.0,22,1.9,0.59,0.18,9.7,17,27,15,26
7797,2016/11/20,中壢,21.0,22,1.9,0.85,0.3,23,27,49,6,15
7798,2016/11/20,中壢,22.0,22,1.9,0.65,0.25,17,23,39,10,27
7799,2016/11/20,中壢,23.0,22,1.9,0.59,0.18,9.7,17,27,15,26
7800,2016/11/21,中壢,0.0,22,1.9,0.32,0.12,4.1,14,18,18,38
7801,2016/11/21,中壢,1.0,22,1.9,0.32,0.14,3.2,13,17,17,28
7802,2016/11/21,中壢,2.0,22,1.8,0.2,0.02,2.6,6,8.5,24,23
7803,2016/11/21,中壢,3.0,22,1.8,0.15,0.02,1.7,4.4,6,25,11
7804,2016/11/21,中壢,4.0,21,1.8,0.21,0.03,2.2,6.6,8.8,29,20
7805,2016/11/21,中壢,5.0,21,1.9,0.35,0.14,8.7,14,22,26,19
7806,2016/11/21,中壢,6.0,21,1.8,0.73,0.2,33,26,59,16,31
7807,2016/11/21,中壢,7.0,22,1.9,1.28,0.54,50,36,85,5.8,27
7808,2016/11/21,中壢,8.0,21,1.8,0.75,0.38,29,29,58,13,38
7809,2016/11/21,中壢,9.0,21,1.8,0.68,0.29,23,24,48,16,39
7810,2016/11/21,中壢,10.0,22,1.8,1.19,0.42,39,28,67,11,37
7811,2016/11/21,中壢,11.0,23,1.9,1.23,0.48,40,27,67,7.2,40
7812,2016/11/21,中壢,12.0,23,1.9,1.53,0.7,46,34,80,4.5,41
7813,2016/11/21,中壢,13.0,23,2,2.74,1.23,92,42,133,3.1,42
7814,2016/11/21,中壢,14.0,23,2,3.11,1.39,86,42,128,3,55
7815,2016/11/21,中壢,15.0,23,2,1.6,0.95,46,42,88,2.4,53
7816,2016/11/21,中壢,16.0,23,1.9,1.34,0.64,27,51,78,6.3,68
7817,2016/11/21,中壢,17.0,23,2.1,2.42,1.15,60,50,110,3.1,60
7818,2016/11/21,中壢,18.0,23,2.1,1.97,1.08,69,46,115,2.3,67
7819,2016/11/21,中壢,19.0,23,2.1,2.42,1.07,74,41,115,2.4,62
7820,2016/11/21,中壢,20.0,22,2,1.16,0.51,33,30,63,2,53
7821,2016/11/21,中壢,21.0,23,2.1,1.97,1.08,69,46,115,2.3,67
7822,2016/11/21,中壢,22.0,23,2.1,2.42,1.07,74,41,115,2.4,62
7823,2016/11/21,中壢,23.0,22,2,1.16,0.51,33,30,63,2,53
7824,2016/11/22,中壢,0.0,22,2,0.8,0.42,20,34,54,3.3,49
7825,2016/11/22,中壢,1.0,22,2,0.64,0.31,14,27,41,2.1,42
7826,2016/11/22,中壢,2.0,22,2.1,0.61,0.36,15,29,44,2.2,40
7827,2016/11/22,中壢,3.0,22,2.1,0.6,0.27,12,26,38,2.9,31
7828,2016/11/22,中壢,4.0,22,2.2,0.53,0.35,14,27,41,2.5,33
7829,2016/11/22,中壢,5.0,22,2.1,0.7,0.43,20,29,49,3.4,36
7830,2016/11/22,中壢,6.0,22,2,0.94,0.41,39,30,69,3.3,45
7831,2016/11/22,中壢,7.0,25,1.8,0.68,0.29,13,25,38,20,49
7832,2016/11/22,中壢,8.0,,,,,,,,,
7833,2016/11/22,中壢,9.0,24#,1.7#,0.5#,0.16#,12#,25#,38#,2#,44
7834,2016/11/22,中壢,10.0,24,1.9,0.62,0.31,13,28,41,12,46
7835,2016/11/22,中壢,11.0,24,1.9,0.82,0.43,17,31,48,14,53
7836,2016/11/22,中壢,12.0,23,1.9,0.78,0.39,17,35,52,12,48
7837,2016/11/22,中壢,13.0,23,1.9,1.06,0.52,23,38,61,8.9,48
7838,2016/11/22,中壢,14.0,23,1.9,1.15,0.55,19,38,57,9.5,47
7839,2016/11/22,中壢,15.0,22,2,1.19,0.7,23,38,61,7.9,50
7840,2016/11/22,中壢,16.0,22,2,0.95,0.48,15,35,50,14,49
7841,2016/11/22,中壢,17.0,21,2,1.09,0.43,18,33,50,14,46
7842,2016/11/22,中壢,18.0,21,1.9,1.43,0.46,30,37,68,9.6,39
7843,2016/11/22,中壢,19.0,21,1.9,0.81,0.32,11,27,37,18,30
7844,2016/11/22,中壢,20.0,21,2,0.55,0.19,2.5,21,23,24,21
7845,2016/11/22,中壢,21.0,21,1.9,1.43,0.46,30,37,68,9.6,39
7846,2016/11/22,中壢,22.0,21,1.9,0.81,0.32,11,27,37,18,30
7847,2016/11/22,中壢,23.0,21,2,0.55,0.19,2.5,21,23,24,21
7848,2016/11/23,中壢,0.0,21,1.9,0.41,0.18,1.4,12,13,33,22
7849,2016/11/23,中壢,1.0,20,1.9,0.35,0.18,1.3,8.7,9.9,36,16
7850,2016/11/23,中壢,2.0,20,1.9,0.3,0.13,1.2,10,11,33,18
7851,2016/11/23,中壢,3.0,19,1.9,0.28,0.12,2,8.2,10,35,23
7852,2016/11/23,中壢,4.0,20,1.9,0.35,0.15,4.6,15,20,27,27
7853,2016/11/23,中壢,5.0,19,1.9,0.36,0.13,2.8,15,18,26,31
7854,2016/11/23,中壢,6.0,19,1.9,0.54,0.17,9.3,20,29,24,24
7855,2016/11/23,中壢,7.0,20,1.9,1.06,0.39,30,33,63,13,31
7856,2016/11/23,中壢,8.0,20,1.9,1.09,0.4,38,33,72,11,28
7857,2016/11/23,中壢,9.0,20,1.9,0.78,0.33,19,28,47,17,27
7858,2016/11/23,中壢,10.0,20,1.9,0.61,0.28,13,27,40,17,31
7859,2016/11/23,中壢,11.0,19,1.9,0.61,0.32,14,28,43,14,31
7860,2016/11/23,中壢,12.0,19,1.9,0.57,0.32,13,24,37,18,29
7861,2016/11/23,中壢,13.0,19,1.9,0.77,0.4,21,31,51,12,30
7862,2016/11/23,中壢,14.0,19,1.9,1.11,0.51,28,35,63,7.5,33
7863,2016/11/23,中壢,15.0,19,1.9,0.81,0.38,18,28,46,13,41
7864,2016/11/23,中壢,16.0,18,1.9,0.63,0.27,11,20,31,19,39
7865,2016/11/23,中壢,17.0,18,1.9,0.62,0.23,9.8,19,29,20,40
7866,2016/11/23,中壢,18.0,18,1.9,0.58,0.18,8.2,18,26,21,34
7867,2016/11/23,中壢,19.0,18,1.9,0.47,0.13,6.1,16,22,22,40
7868,2016/11/23,中壢,20.0,18,1.9,0.35,0.09,3.6,10,14,27,24
7869,2016/11/23,中壢,21.0,18,1.9,0.58,0.18,8.2,18,26,21,34
7870,2016/11/23,中壢,22.0,18,1.9,0.47,0.13,6.1,16,22,22,40
7871,2016/11/23,中壢,23.0,18,1.9,0.35,0.09,3.6,10,14,27,24
7872,2016/11/24,中壢,0.0,17,1.9,0.31,0.08,2.7,8.8,12,27,25
7873,2016/11/24,中壢,1.0,17,1.9,0.28,0.1,1.7,6.6,8.3,27,14
7874,2016/11/24,中壢,2.0,17,1.9,0.27,0.1,1.9,5.6,7.5,28,24
7875,2016/11/24,中壢,3.0,17,1.9,0.28,0.08,2,7.9,9.9,26,29
7876,2016/11/24,中壢,4.0,17,1.9,0.25,0.07,4.3,11,16,24,33
7877,2016/11/24,中壢,5.0,17,1.9,0.26,0.07,3.8,12,16,23,40
7878,2016/11/24,中壢,6.0,17,1.9,0.47,0.13,12,22,34,15,28
7879,2016/11/24,中壢,7.0,19,1.9,0.79,0.34,21,24,45,16,23
7880,2016/11/24,中壢,8.0,19,1.9,0.7,0.32,18,22,41,19,24
7881,2016/11/24,中壢,9.0,20,1.9,0.66,0.23,15,17,32,26,18
7882,2016/11/24,中壢,10.0,20,1.9,0.69,0.25,16,19,34,24,29
7883,2016/11/24,中壢,11.0,20,1.9,0.67,0.27,18,19,37,24,24
7884,2016/11/24,中壢,12.0,19,1.9,0.86,0.33,20,23,43,20,18
7885,2016/11/24,中壢,13.0,19,1.9,0.88,0.35,21,25,46,17,19
7886,2016/11/24,中壢,14.0,19,1.9,1.14,0.43,22,27,50,15,34
7887,2016/11/24,中壢,15.0,19,1.9,0.95,0.36,17,25,42,17,44
7888,2016/11/24,中壢,16.0,19,1.9,0.86,0.31,17,23,40,18,39
7889,2016/11/24,中壢,17.0,19,1.9,0.71,0.24,11,20,31,20,24
7890,2016/11/24,中壢,18.0,19,1.9,0.73,0.33,12,21,33,19,18
7891,2016/11/24,中壢,19.0,19,1.9,0.45,0.13,5.3,16,22,24,19
7892,2016/11/24,中壢,20.0,19,1.9,0.41,0.12,4.7,14,19,24,33
7893,2016/11/24,中壢,21.0,19,1.9,0.73,0.33,12,21,33,19,18
7894,2016/11/24,中壢,22.0,19,1.9,0.45,0.13,5.3,16,22,24,19
7895,2016/11/24,中壢,23.0,19,1.9,0.41,0.12,4.7,14,19,24,33
7896,2016/11/25,中壢,0.0,19,1.9,0.29,0.08,2.4,10,13,29,31
7897,2016/11/25,中壢,1.0,19,1.9,0.22,0.04,2.2,8.1,10,31,28
7898,2016/11/25,中壢,2.0,19,1.9,0.21,0.04,2.4,7,9.4,32,15
7899,2016/11/25,中壢,3.0,19,1.9,0.21,0.05,1.2,6,7.2,31,19
7900,2016/11/25,中壢,4.0,19,1.9,0.3,0.05,2.1,6.8,8.9,31,29
7901,2016/11/25,中壢,5.0,20,1.9,0.31,0.09,3.2,9.9,13,28,37
7902,2016/11/25,中壢,6.0,20,1.9,0.72,0.18,20,19,39,22,25
7903,2016/11/25,中壢,7.0,24,1.8,0.78,0.29,16,23,38,25,29
7904,2016/11/25,中壢,8.0,24,1.9,0.8,0.33,16,23,40,25,33
7905,2016/11/25,中壢,9.0,24,1.9,0.79,0.3,14,20,34,25,36
7906,2016/11/25,中壢,10.0,24,2#,0.67#,0.22#,16,20,36,25,32
7907,2016/11/25,中壢,11.0,24,1.9,1.64#,0.3,20,22,42,23,20
7908,2016/11/25,中壢,12.0,23,1.9,1.28,0.35,24,24,48,17,
7909,2016/11/25,中壢,13.0,23,1.9,1.24,0.39,23,26,49,17,18
7910,2016/11/25,中壢,14.0,22,1.9,1.43,0.47,24,27,51,16,33
7911,2016/11/25,中壢,15.0,22,1.9,1.36,0.43,24,26,50,16,42
7912,2016/11/25,中壢,16.0,22,1.9,1.02,0.33,20,25,45,18,58
7913,2016/11/25,中壢,17.0,22,1.9,1.1,0.41,20,24,44,17,32
7914,2016/11/25,中壢,18.0,22,1.9,1.03,0.33,19,24,43,18,33
7915,2016/11/25,中壢,19.0,22,1.9,1.04,0.3,17,24,41,19,38
7916,2016/11/25,中壢,20.0,23,1.9,0.77,0.21,12,16,28,25,43
7917,2016/11/25,中壢,21.0,22,1.9,1.03,0.33,19,24,43,18,33
7918,2016/11/25,中壢,22.0,22,1.9,1.04,0.3,17,24,41,19,38
7919,2016/11/25,中壢,23.0,23,1.9,0.77,0.21,12,16,28,25,43
7920,2016/11/26,中壢,0.0,23,1.9,0.52,0.13,8.2,12,21,28,30
7921,2016/11/26,中壢,1.0,22,1.9,0.51,0.11,7.3,13,20,27,20
7922,2016/11/26,中壢,2.0,22,2,0.57,0.2,12,17,29,22,28
7923,2016/11/26,中壢,3.0,22,2.1,0.6,0.29,13,19,32,18,40
7924,2016/11/26,中壢,4.0,22,2.1,0.71,0.25,11,19,30,17,27
7925,2016/11/26,中壢,5.0,21,2.2,1.32,0.51,32,28,60,8.1,19
7926,2016/11/26,中壢,6.0,21,2.3,1.87,0.87,75,30,105,2.8,26
7927,2016/11/26,中壢,7.0,27,1.9,1.61,0.52,29,36,65,35,51
7928,2016/11/26,中壢,8.0,26,1.9,1.12,0.35,20,33,54,49,67
7929,2016/11/26,中壢,9.0,25,1.9,1.01,0.26,22,28,50,37,71
7930,2016/11/26,中壢,10.0,22,1.8,0.56,0.15,9.2,16,25,25,86
7931,2016/11/26,中壢,11.0,21,1.8,0.52,0.12,9.5,16,25,26,72
7932,2016/11/26,中壢,12.0,20,1.8,0.54,0.13,10,22,32,20,60
7933,2016/11/26,中壢,13.0,20,1.9,0.77,0.24,13,27,40,17,51
7934,2016/11/26,中壢,14.0,21,1.9,0.76,0.28,20,33,53,14,48
7935,2016/11/26,中壢,15.0,21,1.9,1.24,0.41,29,36,65,9.6,53
7936,2016/11/26,中壢,16.0,21,1.9,0.65,0.23,14,28,43,15,40
7937,2016/11/26,中壢,17.0,20,1.9,0.63,0.21,14,25,39,17,29
7938,2016/11/26,中壢,18.0,20,1.9,0.72,0.22,17,27,44,7.4,21
7939,2016/11/26,中壢,19.0,19,2,0.74,0.22,15,28,42,5.4,30
7940,2016/11/26,中壢,20.0,19,2,0.6,0.17,7.9,23,31,7.6,26
7941,2016/11/26,中壢,21.0,20,1.9,0.72,0.22,17,27,44,7.4,21
7942,2016/11/26,中壢,22.0,19,2,0.74,0.22,15,28,42,5.4,30
7943,2016/11/26,中壢,23.0,19,2,0.6,0.17,7.9,23,31,7.6,26
7944,2016/11/27,中壢,0.0,18,2,0.61,0.17,6.8,23,29,6.5,24
7945,2016/11/27,中壢,1.0,18,2,0.59,0.2,4.6,22,27,6,14
7946,2016/11/27,中壢,2.0,18,2.1,0.59,0.2,6.1,26,32,3.8,16
7947,2016/11/27,中壢,3.0,18,2.1,0.71,0.21,8.2,21,29,4.4,18
7948,2016/11/27,中壢,4.0,18,2,0.6,0.18,5.2,16,21,9.2,23
7949,2016/11/27,中壢,5.0,18,2,0.66,0.17,8,16,24,12,35
7950,2016/11/27,中壢,6.0,18,1.9,0.77,0.22,14,20,34,13,37
7951,2016/11/27,中壢,7.0,18,1.9,1.09,0.31,33,28,61,13,31
7952,2016/11/27,中壢,8.0,19,1.9,0.95,0.31,24,29,54,13,33
7953,2016/11/27,中壢,9.0,18,1.9,0.7,0.21,17,26,43,12,30
7954,2016/11/27,中壢,10.0,18,1.9,0.66,0.2,12,22,34,15,41
7955,2016/11/27,中壢,11.0,18,1.9,0.68,0.21,13,25,38,14,42
7956,2016/11/27,中壢,12.0,18,1.9,0.69,0.23,15,26,40,15,49
7957,2016/11/27,中壢,13.0,18,1.9,0.71,0.23,13,25,38,16,41
7958,2016/11/27,中壢,14.0,18,1.9,0.84,0.25,17,28,45,14,45
7959,2016/11/27,中壢,15.0,18,1.9,0.74,0.21,14,25,39,17,38
7960,2016/11/27,中壢,16.0,18,1.9,0.74,0.19,10,25,35,19,34
7961,2016/11/27,中壢,17.0,18,1.9,0.72,0.19,11,27,38,18,25
7962,2016/11/27,中壢,18.0,18,1.9,0.75,0.18,9.2,25,34,20,15
7963,2016/11/27,中壢,19.0,18,1.9,0.73,0.17,6,23,29,23,40
7964,2016/11/27,中壢,20.0,18,1.9,0.56,0.11,3.4,17,20,29,32
7965,2016/11/27,中壢,21.0,18,1.9,0.75,0.18,9.2,25,34,20,15
7966,2016/11/27,中壢,22.0,18,1.9,0.73,0.17,6,23,29,23,40
7967,2016/11/27,中壢,23.0,18,1.9,0.56,0.11,3.4,17,20,29,32
7968,2016/11/28,中壢,0.0,18,1.9,0.48,0.08,2.3,14,16,34,32
7969,2016/11/28,中壢,1.0,18,1.9,0.37,0.05,1.2,8.9,10,41,24
7970,2016/11/28,中壢,2.0,18,1.9,0.36,0.04,1.1,7.8,8.9,43,24
7971,2016/11/28,中壢,3.0,18,1.9,0.36,0.04,1.4,6.9,8.4,43,24
7972,2016/11/28,中壢,4.0,18,1.9,0.27,0.04,2.1,6.9,8.9,43,24
7973,2016/11/28,中壢,5.0,18,1.9,0.29,0.06,1.8,10,12,40,24
7974,2016/11/28,中壢,6.0,18,1.9,0.65,0.16,17,24,41,27,24
7975,2016/11/28,中壢,7.0,20,1.9,0.83,0.27,13,26,39,31,81
7976,2016/11/28,中壢,8.0,21,1.9,0.7,0.22,13,22,35,36,81
7977,2016/11/28,中壢,9.0,21,1.9,0.81,0.25,14,24,38,34,
7978,2016/11/28,中壢,10.0,21,1.9,0.83,0.28,14,25,39,33,56
7979,2016/11/28,中壢,11.0,20,1.9,0.79,0.24,15,24,39,32,80
7980,2016/11/28,中壢,12.0,20,1.8,0.82,0.28,15,24,39,32,95
7981,2016/11/28,中壢,13.0,20,1.9,1,0.33,17,28,45,29,95
7982,2016/11/28,中壢,14.0,19,1.9,1.43,0.51,27,36,63,17,95
7983,2016/11/28,中壢,15.0,19,1.9,1.46,0.51,28,38,66,16,95
7984,2016/11/28,中壢,16.0,19,1.9,1.07,0.35,21,28,49,24,95
7985,2016/11/28,中壢,17.0,19,1.9,0.95,0.28,17,24,41,27,118
7986,2016/11/28,中壢,18.0,19,1.9,0.95,0.28,16,23,38,28,91
7987,2016/11/28,中壢,19.0,19,1.9,0.68,0.2,10,18,28,31,82
7988,2016/11/28,中壢,20.0,19,1.8,0.41,0.1,4.5,10,15,38,84
7989,2016/11/28,中壢,21.0,19,1.9,0.95,0.28,16,23,38,28,91
7990,2016/11/28,中壢,22.0,19,1.9,0.68,0.2,10,18,28,31,82
7991,2016/11/28,中壢,23.0,19,1.8,0.41,0.1,4.5,10,15,38,84
7992,2016/11/29,中壢,0.0,19,1.8,0.31,0.06,3.3,6.7,10,42,77
7993,2016/11/29,中壢,1.0,18,1.8,0.3,0.05,3.5,6,9.5,42,75
7994,2016/11/29,中壢,2.0,18,1.8,0.24,0.05,2.2,4.8,6.9,42,76
7995,2016/11/29,中壢,3.0,19,1.8,0.27,0.05,2.7,6,8.7,43,85
7996,2016/11/29,中壢,4.0,19,1.9,0.31,0.05,4.2,7.7,12,41,86
7997,2016/11/29,中壢,5.0,19,1.9,0.43,0.12,6.2,12,18,36,95
7998,2016/11/29,中壢,6.0,19,1.9,0.78,0.2,20,25,45,24,97
7999,2016/11/29,中壢,7.0,23,1.8,0.89,0.28,18,22,40,28,81
8000,2016/11/29,中壢,8.0,23,1.8,0.77,0.25,17,20,37,30,78
8001,2016/11/29,中壢,9.0,23,1.8,0.83,0.24,16,20,36,30,71
8002,2016/11/29,中壢,10.0,23,1.8,0.81,0.24,21,23,44,28,63
8003,2016/11/29,中壢,11.0,23,1.8,0.84,0.27,19,21,39,28,44
8004,2016/11/29,中壢,12.0,22,1.9,1,0.34,22,25,46,24,33
8005,2016/11/29,中壢,13.0,21,1.9,1.16,0.4,27,28,55,19,12
8006,2016/11/29,中壢,14.0,21,1.9,1.3,0.48,23,27,50,19,29
8007,2016/11/29,中壢,15.0,21,1.8,1.15,0.38,22,26,48,19,20
8008,2016/11/29,中壢,16.0,21,1.8,1.15,0.4,22,26,48,19,18
8009,2016/11/29,中壢,17.0,21,1.8,0.89,0.32,20,25,45,20,19
8010,2016/11/29,中壢,18.0,21,1.8,0.91,0.32,17,24,41,22,28
8011,2016/11/29,中壢,19.0,21,1.8,0.63,0.23,8.4,17,25,27,38
8012,2016/11/29,中壢,20.0,21,1.9,0.5,0.16,8.2,15,23,28,30
8013,2016/11/29,中壢,21.0,21,1.8,0.91,0.32,17,24,41,22,28
8014,2016/11/29,中壢,22.0,21,1.8,0.63,0.23,8.4,17,25,27,38
8015,2016/11/29,中壢,23.0,21,1.9,0.5,0.16,8.2,15,23,28,30
8016,2016/11/30,中壢,0.0,21,1.9,0.35,0.13,5.2,11,17,30,30
8017,2016/11/30,中壢,1.0,21,1.9,0.26,0.1,3.1,8.6,12,32,35
8018,2016/11/30,中壢,2.0,21,1.9,0.3,0.1,4,9.8,14,31,43
8019,2016/11/30,中壢,3.0,21,1.9,0.33,0.09,4.7,8.8,14,33,43
8020,2016/11/30,中壢,4.0,21,1.9,0.4,0.09,8.2,10,19,31,32
8021,2016/11/30,中壢,5.0,21,1.9,0.63,0.2,12,20,32,23,35
8022,2016/11/30,中壢,6.0,21,2,1.68,0.55,76,37,114,7.8,46
8023,2016/11/30,中壢,7.0,23,1.9,1.59,0.54,33,34,67,17,53
8024,2016/11/30,中壢,8.0,24,1.9,1.61,0.59,28,37,65,21,53
8025,2016/11/30,中壢,9.0,24,1.9,1.35,0.49,23,35,59,23,31
8026,2016/11/30,中壢,10.0,24,1.9,0.86,0.39,11,32,43,23,40
8027,2016/11/30,中壢,11.0,24,1.9,1.22,0.51,29,39,68,13,60
8028,2016/11/30,中壢,12.0,24,1.9,1.13,0.48,25,36,61,13,74
8029,2016/11/30,中壢,13.0,23,1.9,1.18,0.44,21,34,55,13,50
8030,2016/11/30,中壢,14.0,23,1.9,1.62,0.64,31,41,73,8,25
8031,2016/11/30,中壢,15.0,22,1.9,1.27,0.5,22,36,58,8.9,31
8032,2016/11/30,中壢,16.0,22,1.9,0.84,0.34,15,30,45,16,40
8033,2016/11/30,中壢,17.0,22,1.9,0.85,0.29,12,29,41,17,117
8034,2016/11/30,中壢,18.0,22,1.9,0.78,0.25,9.8,25,35,21,109
8035,2016/11/30,中壢,19.0,22,1.9,0.72,0.3,11,31,42,16,104
8036,2016/11/30,中壢,20.0,22,1.9,0.46,0.22,3.7,19,23,26,30
8037,2016/11/30,中壢,21.0,22,1.9,0.78,0.25,9.8,25,35,21,109
8038,2016/11/30,中壢,22.0,22,1.9,0.72,0.3,11,31,42,16,104
8039,2016/11/30,中壢,23.0,22,1.9,0.46,0.22,3.7,19,23,26,30
8040,2016/12/01,中壢,0.0,22,1.9,0.4,0.22,2.6,17,19,27,36
8041,2016/12/01,中壢,1.0,21,1.9,0.33,0.19,1.6,11,13,33,51
8042,2016/12/01,中壢,2.0,21,1.9,0.27,0.2,1.4,11,12,33,57
8043,2016/12/01,中壢,3.0,21,1.9,0.24,0.18,1.4,11,12,33,49
8044,2016/12/01,中壢,4.0,20,1.9,0.27,0.13,3.2,14,17,30,44
8045,2016/12/01,中壢,5.0,20,1.8,0.28,0.09,3.1,13,16,32,40
8046,2016/12/01,中壢,6.0,20,1.9,0.43,0.18,12,23,35,20,37
8047,2016/12/01,中壢,7.0,18,1.9,0.63#,0.29,13#,27#,40#,16,77
8048,2016/12/01,中壢,8.0,18,1.9,0.7#,0.3,-0.2#,,-1.4#,13,
8049,2016/12/01,中壢,9.0,18,1.9,0.65,0.24,,,,,17
8050,2016/12/01,中壢,10.0,18,1.9,0.58,0.24,11#,32#,43#,,35
8051,2016/12/01,中壢,11.0,18,1.9#,0.65,0.33#,15,34,48,20#,40
8052,2016/12/01,中壢,12.0,18,1.9#,0.67,0.31#,11,32,43,22,46
8053,2016/12/01,中壢,13.0,18,1.9#,0.71,0.29#,11,28,38,20,39
8054,2016/12/01,中壢,14.0,18,2,0.91,0.32,12#,28#,40#,20,39
8055,2016/12/01,中壢,15.0,18,2,0.85#,0.33,16,33,50,18,45
8056,2016/12/01,中壢,16.0,18,2,1.13,0.42,19,34,53,13,52
8057,2016/12/01,中壢,17.0,18,2,1.16,0.45,23,32,55,13,46
8058,2016/12/01,中壢,18.0,19,2,1.12,0.43,20,30,50,14,44
8059,2016/12/01,中壢,19.0,19,1.9,0.8,0.29,14,24,38,21,43
8060,2016/12/01,中壢,20.0,19,1.9,0.53,0.18,8.4,17,26,26,47
8061,2016/12/01,中壢,21.0,19,2,1.12,0.43,20,30,50,14,44
8062,2016/12/01,中壢,22.0,19,1.9,0.8,0.29,14,24,38,21,43
8063,2016/12/01,中壢,23.0,19,1.9,0.53,0.18,8.4,17,26,26,47
8064,2016/12/02,中壢,0.0,19,2,0.46,0.18,5.9,16,22,27,53
8065,2016/12/02,中壢,1.0,19,1.9,0.37,0.11,6,11,17,32,51
8066,2016/12/02,中壢,2.0,19,1.9,0.27,0.11,3.9,9.1,13,34,52
8067,2016/12/02,中壢,3.0,19,1.9,0.25,0.09,1.1,7.6,8.7,35,40
8068,2016/12/02,中壢,4.0,18,1.9,0.33,0.09,5.4,11,16,34,41
8069,2016/12/02,中壢,5.0,18,1.9,0.39,0.12,3.8,13,17,33,44
8070,2016/12/02,中壢,6.0,19,1.9,0.58,0.19,14,23,37,26,58
8071,2016/12/02,中壢,7.0,21,1.9,0.73#,0.27,13#,21#,34#,31,68
8072,2016/12/02,中壢,8.0,21,1.9,0.76#,0.26,0.2#,,-0.2#,33,43
8073,2016/12/02,中壢,9.0,21,1.9,0.67,0.21,12,19,31,34,49
